"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Single Stainless Steel Magnet Push Pin","MAGNET PUSH PIN","Shop - Other","Stocked product","False","","","","","10.00000","","False","True","","","","","","0.00000","","AMF Magnetics","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Six Moon Bracelet in Stainless Steel","BR-008-SP-6 + MD-REG X6","Shop - Bracelets","Stocked product","False","","","","","330.00000","453.78419197851988588689377412","False","True","39.30000","310.00000","","","","59.59000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","Offline","True"
"Slip knot cord - Slip knot 1mm (Knotwork made up)","MGCord-1mm-MADEUP","Shop - Chains","Stocked product","False","","","","","8.00000","5233.3333333333333333333333333","False","True","0.10000","5.00000","","","","0.15000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","True","","","True"
"Slip knot cord - Slip knot 2mm (Knotwork made up)","MGCord-2mm-MADEUP","Shop - Chains","Stocked product","False","","","","","8.00000","5233.3333333333333333333333333","False","True","0.10000","5.00000","","","","0.15000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","True","","","True"
"Slip knot cord - Slip knot 1mm (Cord only-No knotwork)","MGCord-1mm-NOT-MADEUP","Shop - Chains","Stocked product","False","","","","","5.00000","3233.3333333333333333333333333","False","True","","5.00000","","","","0.15000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","True","","","True"
"Slip knot cord - Slip knot 2mm (Cord only- No knotwork)","MGCord-2mm-NOT-MADEUP","Shop - Chains","Stocked product","False","","","","","5.00000","3233.3333333333333333333333333","False","True","","5.00000","","","","0.15000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","True","","","True"
"Solar Link Bracelet in Gold","SL-BR-YG","Shop - Bracelets","Stocked product","False","","","","","36.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","","True"
"Solar Link Bracelet in Stainless Steel","SL-BR-SS","Shop - Bracelets","Stocked product","False","","","","","31.20000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","","True"
"Sole Necklace in Gold","NC-SUN-YG","Shop - Necklaces","Stocked product","False","","","","","34.40000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Sole Necklace in Stainless","NC-SUN-SS","Shop - Necklaces","Stocked product","False","","","","","28.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"28"" Beaded Chain in Stainless Steel","CH-SS-BEAD28","Shop - Chains","Stocked product","False","","","","","17.00000","653.53607886419950089316188171","False","True","2.76000","20.00000","20.00000","","","2.25603","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","22.6796","","False","False","","Offline","True"
"Stainless Steel Adjustable ROLO Chain","CH-004-ST-21-24-ROLO","Shop - Chains","Stocked product","False","","","","","25.00000","449.45054945054945054945054945","False","True","3.00000","20.00000","20.00000","","","4.55000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","28.3495","","False","False","","Offline","True"
"Stainless Steel Family Locket - with chain","LOCKET-SS + CH-SS-BEAD28 + Mini MD x3","Shop - Pendants","Stocked product","False","","","","","127.50000","","False","True","","140.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","226.7960","","True","True","","","True"
"Stainless Steel Link Chain","CH-004-ST-16-20","Shop - Chains","Stocked product","False","","","","","25.00000","862.0713010282618065390062188","False","True","3.25000","20.00000","20.00000","","","2.59856","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","Offline","True"
"Star Bright Necklace in Gold","NC-STAR-YG","Shop - Necklaces","Stocked product","False","","","","","43.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"STARTER PACK 1 - The MINI Silver Simplicity","STARTER PACK 1 - Mini Simplicity","Shop - Necklaces","Stocked product","False","","","","","1218.81000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 10 - Locket Package","STARTER PACK 8 - Locket Package","Shop - Necklaces","Stocked product","False","","","","","350.16000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 11 - Mini Simplicity 10x","STARTER PACK 11 - Mini Simplicity 10x","Shop - Necklaces","Stocked product","False","","","","","695.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 2- The Regular Silver Simplicity","STARTER PACK 1 - Regular Simplicity","Shop - Necklaces","Stocked product","False","","","","","1246.35000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 3- The Simplicity Necklace and Zenith Bracelet","STARTER PACK 2- Mini Simplicity and Zenith Bracelet","Shop - Bundle","Stocked product","False","","","","","1592.47000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 4- The Simplicity Necklace and Paleene Bracelet","STARTER PACK 3 - Mini Simplicity and Paleene Bracelet","Shop - Bundle","Stocked product","False","","","","","1597.27000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 5- The Simplicity and Ring","STARTER PACK 4 - Mini Simplicity and Ring","Shop - Bundle","Stocked product","False","","","","","1659.87000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 6- 3,2,1 Lift Off Silver - Zenith","STARTER PACK 5 - Mini Simplicity and Zenith and Ring","Shop - Bundle","Stocked product","False","","","","","2065.47000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 7- 3,2,1 Lift Off Silver - Paleene","STARTER PACK 5 - Mini Simplicity and Paleene and Ring","Shop - Bundle","Stocked product","False","","","","","2070.27000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 8- 3,2,1 Lift Off Gold - Paleene","STARTER PACK 6 - Mini Gold Simplicity and Paleene Gold and Ring in Gold","Shop - Bundle","Stocked product","False","","","","","2183.11000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 9 - The Classic starter package - Classic Necklace","STARTER PACK 7 - Classic Large Necklace","Shop - Necklaces","Stocked product","False","","","","","1140.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"STARTER PACK 9 - The Classic starter package - Classic Key Ring","STARTER PACK 7- Classic Large Key ring","Shop - Bundle","Stocked product","False","","","","","1140.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","False","False","","","True"
"Sterling Silver Bead Chain - 18""","BEAD150-18 Chain","Default Category","Stocked product","False","","","","","22.00000","","False","True","","20.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","28.3495","","False","False","","","True"
"Sterling Silver Bead Chain - 20""","BEAD150-20 Chain","Default Category","Stocked product","False","","","","","22.00000","","False","True","","20.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","28.3495","","False","False","","","True"
"Sterling Silver adjustable 16-20 Inch chain","CH-ADELA-925","Shop - Chains","Stocked product","False","","","","","29.00000","936.9104359672050257976165362","False","True","5.69000","20.00000","25.00000","","4.97000","2.79677","","Adela Imports","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","28.3495","","False","False","","Offline","True"
"Sun Drop Engravable Necklace in Gold","ENG-NECK-YG","Shop - Necklaces","Stocked product","False","","","","","37.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Sun Drop Engravable Necklace in Rose Gold","ENG-NECK-RG","Shop - Necklaces","Stocked product","False","","","","","37.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Sun Drop Engravable Necklace in Stainless Steel","ENG-NECK-SS","Shop - Necklaces","Stocked product","False","","","","","25.00000","","False","True","","","","","","0.00000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"Sun Goddess and God Pendant - 16-20” Sterling Silver","PE-022-SP + CH-ADELA-925 + MD-REG","Shop - Necklaces","Stocked product","False","","","","","0.00000","-100","False","True","","90.00000","","","","13.13591","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Sun Goddess and God Pendant - 30” Stainless","PE-022-SP + CH-004-ST-30 + MD-REG","Shop - Necklaces","Stocked product","False","","","","","0.00000","","False","True","","90.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Sun Goddess and God Pendant - Slip knot cord 1mm","PE-022-SP + MGCord-1mm + MD-REG","Shop - Necklaces","Stocked product","False","","","","","0.00000","-100","False","True","","90.00000","","","","11.29000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Astral Figaro Necklace in Gold","LGCURB-NECK-YG+ FS10-CONST","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","True","True","","","True"
"The Astral Figaro Necklace in Stainless Steel","LGCURB-NECK-SS+ FS10-CONST","Shop - Necklaces","Stocked product","False","","","","","89.00000","487.07124010554089709762532982","False","True","","","","","","15.16000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","True","True","","","True"
"The Birthstone Satellite Necklace - January - Garnet","MP10-010-SP-(JAN) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - February - Amethyst","MP10-010-SP-(FEB) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - March - Aqua Marine","MP10-010-SP-(MAR) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - April - Diamond","MP10-010-SP-(APR) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - May - Emerald","MP10-010-SP-(MAY) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - June - Light Amethyst","MP10-010-SP-(JUNE) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - July - Ruby","MP10-010-SP-(JULY) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","1332.5655962128760283487025624","False","True","","","","","","6.21263","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - August - Peridot","MP10-010-SP-(AUG) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - September - Sapphire","MP10-010-SP-(SEPT) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - October - Rose Zircon","MP10-010-SP-(OCT) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - November - Topaz","MP10-010-SP-(NOV) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Birthstone Satellite Necklace - December - Blue Zircon","MP10-010-SP-(DEC) + CH-ADELA-925 + MD-MINI","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"The Carina Hoops in Gold","EA-HOOP-YG + FS10 X2","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","189.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Carina Twist Hoops In Stainless Steel","EA-HOOP-SS + FS10 X2","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","125.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Celeste Curb Link in Gold","RHINEST-BRA-YG + FS10","Shop - Bracelets","Stocked product","False","","","","","155.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Classic Set","LET001 + (Phase 1 : CH-BN-18) + LET001 BRACELET","Shop - Bundle","Stocked product","False","","","","","112.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Humboldt Bracelet in Charcoal","SIM-LEATHER-BRA-BL + FS10","Shop - Bracelets","Stocked product","False","","","","","0.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"The Maginus Cufflinks in Black Matte","CUFFLINK-BL + MD-REG X2","Shop - Other","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Maginus Cufflinks in Stainless Steel","CUFFLINK-SS + MD-REG X2","Shop - Other","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Aquarius","ORA-ZD-SS-AQUARIUS + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Pisces","ORA-ZD-SS-PISCES + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Aries","ORA-ZD-SS-ARIES + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Taurus","ORA-ZD-SS-TAURUS + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Gemini","ORA-ZD-SS-GEMINI + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Cancer","ORA-ZD-SS-CANCER + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Leo","ORA-ZD-SS-LEO + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Virgo","ORA-ZD-SS-VIRGO + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Libra","ORA-ZD-SS-LIBRA + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Scorpio","ORA-ZD-SS-SCORPIO + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Sagittarius","ORA-ZD-SS-SAGITTARIUS + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace - Capricorn","ORA-ZD-SS-CAPRICORN + FS10","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Aquarius","ORA-ZD-YG-AQUARIUS + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Pisces","ORA-ZD-YG-PISCES + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Aries","ORA-ZD-YG-ARIES + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Taurus","ORA-ZD-YG-TAURUS + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Gemini","ORA-ZD-YG-GEMINI + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Cancer","ORA-ZD-YG-CANCER + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Leo","ORA-ZD-YG-LEO + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Virgo","ORA-ZD-YG-VIRGO + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Libra","ORA-ZD-YG-LIBRA + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Scorpio","ORA-ZD-YG-SCORPIO + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Sagittarius","ORA-ZD-YG-SAGITTARIUS + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Oracle Zodiac Card Necklace in Gold - Capricorn","ORA-ZD-YG-CAPRICORN + FS10","Shop - Necklaces","Stocked product","False","","","","","139.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","1.0000","","False","False","","","True"
"The Orion Necklace","MEN-BOX-NECK-BL+ FS10","Shop - Necklaces","Stocked product","False","","","","","99.00000","1066.3827290528265341467380163","False","True","7.35000","90.00000","95.00000","","","8.48778","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","Offline","True"
"The Rebirth Bracelet","BR-007-PW-1 + MD-REG","Shop - Bracelets","Stocked product","False","","","","","89.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","","True"
"The Signature Logo Necklace And Ring Bundle","Signature 14k gold plated logo necklace + Signature 14k gold plated adjustable ring + Signature 14k gold plate crescent stud earrings","Shop - Bundle","Stocked product","False","","","","","119.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"The Titan Bracelet","MEN-BRA-CURB-BK + FS10","Shop - Bracelets","Stocked product","False","","","","","109.00000","848.5915591016054694570923319","False","True","7.35000","95.00000","105.00000","","","11.49072","","Moonglow US","","7.35000","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","Offline","True"
"Theia Necklace in Sterling Silver","THEIA-SS-NECK + FS10","Shop - Necklaces","Stocked product","False","","","","","299.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Thin choker with adjustable chain","BL-CHOKER-THIN","Shop - Chains","Stocked product","False","","","","","15.00000","227.58888032304631451590007229","False","True","3.00000","20.00000","20.00000","","","4.57891","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","4.5359","","False","False","","Offline","True"
"Three Moon Pleiades Bracelet in Gold","CM3-BRA-YG + FS10 X3","Shop - Bracelets","Stocked product","False","","","","","274.00000","851.0586601874349184311003124","False","True","19.00000","260.00000","","","","28.81000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","Offline","True"
"Three Moon Stainless Steel Link Bracelet","BR-008-SP-3 + MD-REG X3","Shop - Bracelets","Stocked product","False","","","","","189.00000","566.66666666666666666666666667","False","True","18.70000","180.00000","","","","28.35000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","Offline","True"
"Three Star Astral Pleiades Bracelet in Gold","CM3-BRA-YG + FS10-CONST X3","Shop - Bracelets","Stocked product","False","","","","","274.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","","True"
"Titan and Gold Lunar Curb Bracelets","MEN-BRA-CURB-BK + FS10 & LGCURB-BRA-YG + FS10","Shop - Bracelets","Stocked product","False","","","","","214.20000","607.43990971719247418686519901","False","True","","","","","","30.27819","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","0.0000","","True","True","","","True"
"Triple Moon Pallene Bracelet in Gold","BR10-010-GP-3 + MD-MINI X3 + YG-BRA-CURB-SM","Shop - Bracelets","Stocked product","False","","","","","259.00000","160.12543268450953048363745746","False","True","66.81000","240.00000","265.00000","","","99.56735","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","2.0000","","True","True","","Offline","True"
"Triple Moon Pallene Bracelet in Rose Gold","BR10-010-RGP-3 + MD-MINI X3 + RG-BRA-CURB-SM","Shop - Bracelets","Stocked product","False","","","","","275.00000","172.65813924205003227280884483","False","True","66.81000","260.00000","290.00000","","","100.85890","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","0.0000","0.0000","0.0000","2.0000","","True","True","","Offline","True"
"Triple Moon Pallene Bracelet in Silver","BR10-010-SP-3 + MD-MINI X3 + SS-BRA-CURB-SM","Shop - Bracelets","Stocked product","False","","","","","175.00000","549.40824065659255125037062656","False","True","17.69000","160.00000","180.00000","","","26.94761","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","Offline","True"
"Two Moon Bracelet in Stainless Steel","BR-008-SP-2 + MD-REG x 2","Shop - Bracelets","Stocked product","False","","","","","139.00000","594.65267366316841579210394803","False","True","13.20000","130.00000","","","","20.01000","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","Offline","True"
"Unique Silver Moon Necklace & Bracelet Set for Women - 16-20” Sterling Silver","CM-005-SP-1R + CH-ADELA-925 + BR-008-SP-1 + MD-REG X2","Shop - Bundle","Stocked product","False","","","","","164.00000","442.86660046342270771267792122","False","True","","","","","","30.21000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
